Taxon,UTM10x10,UTM1x1,References
Briza minar,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Bromus hordeaceus,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Dactylis glomerata,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Hordeum murinum,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Poa annua,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Poa pratensis,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Poa trivialis,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Hypericum maculatum,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Hypericum perforatum,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Iris pseudacorus,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Luzula multiflora,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Ajuga pyramidalis,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Glechoma hederaceae,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Melissa officinalis officinafis,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Genista tridentata,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Lotus corniculatus,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Trifolium subterraneum,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Ulex europaeus,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Scilla verna,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Simethis planifolia,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Scilla verna,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Simethis planifolia,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Fraxinus angustifolia,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Fraxinus excelsior,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Circaea lutetiana,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Plantago majar,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Rumex acetosa,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Rumex acetosella,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Rumex bucephalophorus,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Ficaria verna,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Ranunculus bulbosus,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Frangula alnus,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Galium aparine,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Galium mollugio,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Digitalis purpurea,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Scrophularia auriculata,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Thelipteris palustris,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Dryopteris affinis,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Asplenium billoti,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Blechnum spicant,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Lithodora prostrata,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Myosotis discolor,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Cardamine pratensis,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Matthiola incana incana,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Raphanus raphanistrum,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Campanula lusitanica,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Jasione montana,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Lonicera periclymenum,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Arenaria montana,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Polycarpon tetraphyllum,29TNG35,NA,"Cazás Fraga, N. (2024) Análise da flora vascular da Senda da Pedra Santa (Tui, NO Ibérico) ao seu paso polos ríos Louro e Lagartón. Recursos Naturaes 20: 5-20.. https://doi.org/10.15304/rr.id10046"
Quercus petraea,30TVL22,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL23,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL24,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL34,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL44,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL45,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL55,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL63,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL64,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL65,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL66,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL74,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL75,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL76,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL85,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL86,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Quercus petraea,30TVL95,NA,"Pajarón, E., López, A., Castelo, J., Bernal, R., & Génova, M. (2024). Estado actual de los robles eurosiberianos en el Sistema Central oriental (España). Estudios Geográficos, 85(296), e156. https://doi.org/10.3989/estgeogr.2024162.162. https://doi.org/10.3989/estgeogr.2024162.162"
Arthrocnemum machrostachyum,30TVK53,30TVK5437,"Tartilán García, T. (2024). Estudio del estado de conservación de plantas halófitas amenazadas de Madrid. TFG. Universidad Autónoma de Madrid. NA"
Arthrocnemum machrostachyum,30SVK32,30SVK3020,"Tartilán García, T. (2024). Estudio del estado de conservación de plantas halófitas amenazadas de Madrid. TFG. Universidad Autónoma de Madrid. NA"
Limonium latebracteatum,30TVK42,30TVK4628,"Tartilán García, T. (2024). Estudio del estado de conservación de plantas halófitas amenazadas de Madrid. TFG. Universidad Autónoma de Madrid. NA"
Limonium latebracteatum,30TVK42,30TVK4728,"Tartilán García, T. (2024). Estudio del estado de conservación de plantas halófitas amenazadas de Madrid. TFG. Universidad Autónoma de Madrid. NA"
Carduncellus matritensis,30TVK23,30TVK2030,"Luengo, E., Martínez Labarga, J.M., de Pablo, R., Susanna, A., Vilatersana, R. (2022). The people you kill are doing quite well: The rediscovery of an “extinct” species described from the outskirts of Madrid (Spain), Carduncellus matritensis Pau (Cardueae). Capitulum 2: 50-56.. doi.org/10.53875/capitulum. 02.1.04"
Carduncellus matritensis,30SVK22,30SVK2226,"Luengo, E., Martínez Labarga, J.M., de Pablo, R., Susanna, A., Vilatersana, R. (2022). The people you kill are doing quite well: The rediscovery of an “extinct” species described from the outskirts of Madrid (Spain), Carduncellus matritensis Pau (Cardueae). Capitulum 2: 50-56.. doi.org/10.53875/capitulum. 02.1.04"
Carduncellus matritensis,30TVK57,30TVK5178,"Vilatersana, R., Luengo, R., Martínez Labarga, J.M., Moreyra, L.D., de Pablo, R., Susanna, A. (2023). Clarificada la taxonomía de Carduncellus matritensis Pau, endemismo ibérico redescubierto y reevaluación de su estado actual de conservación. XI Congreso de Conservación Vegetal, Las Palmas de Gran Canaria.. NA"
Carduncellus matritensis,30TVK23,30TVK2938,"Isabel Rufo, J.M., Pavón García, J., Capistrós Bitrián, C., Rebolé, R., García, R., Sardinero, S. (2023). Nuevos datos para la flora de Castilla-La Mancha. Flora Montiberica 85: 83-86.. NA"
Apteranthes munbyana,30SVF26,30SVF2369,"Fuentes, J., M. Ortega, M. Cueto & G. Blanca (2024). Tres nuevas aportaciones para la flora vascular de Andalucía (sur de España). Acta Bot. Malacitana 49: 105-110.. DOI: https://doi.org/10.24310/abm.49.2024.18914"
Delphinium hispanicum,30SUH19,30SUH1296,"Rodríguez-Riaño, T., A. Ortega-Olivencia, J. López, F. J. Valtueña & E. López Nieto (2024). Nuevas citas florísticas para el territorio extremeño (España). Acta Bot. Malacitana 49: 134-141.. DOI: https://doi.org/10.24310/abm.49.2024.18374"
Genista tridentata cantabrica,29SPD64,29SPD6046,"Rodríguez-Riaño, T., A. Ortega-Olivencia, J. López, F. J. Valtueña & E. López Nieto (2024). Nuevas citas florísticas para el territorio extremeño (España). Acta Bot. Malacitana 49: 134-141.. DOI: https://doi.org/10.24310/abm.49.2024.18374"
Genista tridentata cantabrica,29SPD53,29SPD5739,"Rodríguez-Riaño, T., A. Ortega-Olivencia, J. López, F. J. Valtueña & E. López Nieto (2024). Nuevas citas florísticas para el territorio extremeño (España). Acta Bot. Malacitana 49: 134-141.. DOI: https://doi.org/10.24310/abm.49.2024.18374"
Ophrys apifera,30UF99,30UF9395,"Robles-Domínguez, E., M. Becerra-Parra, D. Quintana-Pozo, J.A. Díaz-Romera, J.C. Huertas-Sánchez & F. Sánchez-Ochoa (2024). Notas  sobre  orquídeas  silvestres  de  Andalucía Oriental (sur de España). Acta Bot. Malacitana 49: 221-236.. DOI: https://doi.org/10.24310/abm.49.2024.20554"
Torminalis glaberrima,30SUJ43,30SUJ4639,"https://doi.org/10.24310/abm.48.2023.16970. Ortega Olivencia, A., T. Rodríguez Riaño, F.J. Valtueña & E. López Nieto. 2023. Novedades florísticas para Extremadura. Acta Bot. Malacitana 48: 150-153."
Abutilon theophrasti,30TWL62,30TWL6823,"García Cardo, O., J. García Muñoz, C. Molina Martín & G. Mateo Sanz (2024). Adiciones a la flora de la provincia de Guadalajara, VIII. Flora Montiberica 90: 82-103"
Achillea filipendulina,30TUN69,30TUN6890,"Durán Gómez, J.A., J. Berzosa Aránguez, E. Blanco Castro, J.M. Busqué de la Cruz, J.A. Cadiñanos Aguirre, A. Ceballos Horna et al. (2024). Adiciones y revisiones al catálogo de la flora vascular de Cantabria, IV. Flora Montiberica 89: 144-153."
Aconitum lycoctonum,30TVL75,30TVL7959,"García Cardo, O., J. García Muñoz, C. Molina Martín & G. Mateo Sanz (2024). Adiciones a la flora de la provincia de Guadalajara, VIII. Flora Montiberica 90: 82-103"
Aconitum lycoctonum,30TVL85,30TVL8059,"García Cardo, O., J. García Muñoz, C. Molina Martín & G. Mateo Sanz (2024). Adiciones a la flora de la provincia de Guadalajara, VIII. Flora Montiberica 90: 82-103"
Aconitum lycoctonum,30TVL85,30TVL8158,"García Cardo, O., J. García Muñoz, C. Molina Martín & G. Mateo Sanz (2024). Adiciones a la flora de la provincia de Guadalajara, VIII. Flora Montiberica 90: 82-103"
Aconitum lycoctonum,30TVL86,30TVL8362,"García Cardo, O., J. García Muñoz, C. Molina Martín & G. Mateo Sanz (2024). Adiciones a la flora de la provincia de Guadalajara, VIII. Flora Montiberica 90: 82-103"
Aconitum lycoctonum,30TVL86,30TVL8366,"García Cardo, O., J. García Muñoz, C. Molina Martín & G. Mateo Sanz (2024). Adiciones a la flora de la provincia de Guadalajara, VIII. Flora Montiberica 90: 82-103"
Aconitum lycoctonum,30TVL86,30TVL8461,"García Cardo, O., J. García Muñoz, C. Molina Martín & G. Mateo Sanz (2024). Adiciones a la flora de la provincia de Guadalajara, VIII. Flora Montiberica 90: 82-103"
Agrostis pourretii,30TVK08,30TVK0284,"Araújo Díaz de Terán, J., C. de Miranda Reynés, J. Grijalbo Cervantes & J.M. Martínez Labarga (2024). Aportaciones a la flora de la provincia de Madrid. Flora Montiberica 88: 139-145."
Agrostis tenerrima,30TUK04,30TUK0345,"Luceño Garcés, M., E. Rico Hernández, P. Bariego Hernández, J.L. Robles Fernández, V.J. Marugán Rábano, B. Quirós de la Peña et al. (2024). Novedades corológicas para la flora vascular de la Sierra de Gredos s.l. (Sistema Central) y la comarca de La Moraña, IV. Flora Montiberica 90: 116-124."
Aira praecox,30WL05,30WL0159,"Mateo Sanz, G. (2023). Aportaciones a la flora de la provincia de Guadalajara, VI. Flora Montiberica 87: 106-124."
Ajuga pyramidalis,30TVL75,30TVL7458,"Mateo Sanz, G. (2023). Aportaciones a la flora de la provincia de Guadalajara, VI. Flora Montiberica 87: 106-124."
Alkanna tinctoria,30TVK94,30TVK9647,"Mateo Sanz, G., J.M. Martínez Labarga, Ó. García Cardo & J. García Muñoz (2024). Adiciones a la flora de la provincia de Guadalajara, VII. Flora Montiberica 89: 105-109."
