Taxon,UTM10x10,UTM1x1,References
Agrostis nebulosa,30TWK53,NA,https://doi.org/10.15470/wiadvo
Anthemis arvensis,30SUH71,30SUH7012,https://doi.org/10.15470/wiadvo
Artemisia caerulescens,28RDS30,NA,https://doi.org/10.15470/wiadvo
Acinos alpinus meridionalis,30SWH10,30SWH1602,https://doi.org/10.15470/wiadvo
Odontites viscosus,30TXM89,30TXM8092,https://doi.org/10.15470/wiadvo
Artemisia barrelieri,30SXG40,NA,https://doi.org/10.15470/wiadvo
Carex ovalis,30TYN03,30TYN0038,https://doi.org/10.15470/wiadvo
Vitaliana primuliflora,30TXN93,30TXN9932,https://doi.org/10.15470/wiadvo
Avenula gervaisii gervaisii,30SVG14,30SVG1849,https://doi.org/10.15470/wiadvo
Sophora japonica,30SVG14,30SVG1546,https://doi.org/10.15470/wiadvo
Neoschischkinia reuteri,30SVG14,30SVG1546,https://doi.org/10.15470/wiadvo
Artemisia campestris glutinosa,30SVG14,30SVG1546,https://doi.org/10.15470/wiadvo
Crocus serotinus salzmannii,30SVG14,30SVG1846,https://doi.org/10.15470/wiadvo
Echium creticum coincyanum,30SVG14,30SVG1846,https://doi.org/10.15470/wiadvo
Barbarea sicula,30SVG14,30SVG1846,https://doi.org/10.15470/wiadvo
Centaurea triumfetti lingulata,30SVG14,30SVG1846,https://doi.org/10.15470/wiadvo
Linum narbonense,30SVG14,30SVG1846,https://doi.org/10.15470/wiadvo
Carduus bourgeanus bourgeanus,30SVG14,30SVG1846,https://doi.org/10.15470/wiadvo
Acer monspessulanum,30SVG24,30SVG2440,https://doi.org/10.15470/wiadvo
Arundo donax,30SVG24,30SVG2440,https://doi.org/10.15470/wiadvo
Amaranthus blitoides,30SVG24,30SVG2440,https://doi.org/10.15470/wiadvo
Juncus bufonius hybridus,30SUG96,30SUG9966,https://doi.org/10.15470/wiadvo
Festuca arundinacea,30SUG96,30SUG9966,https://doi.org/10.15470/wiadvo
Veronica anagalloides,30SUG96,30SUG9966,https://doi.org/10.15470/wiadvo
