Taxon,UTM10x10,UTM1x1,References
Achillea santolinoides,30SXH75,30SXH7757,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Achillea santolinoides,30SXH85,30SXH8157,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Achillea santolinoides,30SXH85,30SXH8158,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Achillea santolinoides,30SXH85,30SXH8955,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Adiantum capillus-veneris,30SXH85,30SXH8453,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Adiantum capillus-veneris,30SXH75,30SXH7851,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Adonis aestivalis squarrosa,30SXH74,30SXH7848,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Adonis microcarpa,30SXH85,30SXH8152,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Adonis microcarpa,30SXH85,30SXH8659,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Adonis microcarpa,30SXH75,30SXH7850,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH76,30SXH7560,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH76,30SXH7660,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH76,30SXH7961,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH85,30SXH8057,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH85,30SXH8058,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH85,30SXH8151,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH75,30SXH7952,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH85,30SXH8856,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH86,30SXH8060,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH75,30SXH7858,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH85,30SXH8953,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH85,30SXH8153,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH85,30SXH8158,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
Aegilops geniculata,30SXH85,30SXH8254,"Serra Laliga, L. 2021. El patrimoni vegetal de Monòver. ISBN 978-84-09-36962-I"
